1	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
2	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
3	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
4	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
5	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
6	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
7	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
8	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
9	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
10	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
11	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
12	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
13	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
14	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
15	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
16	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
17	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
18	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
19	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
20	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
21	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
22	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
23	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
24	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
25	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
26	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
27	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
28	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
29	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
30	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
31	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
32	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
33	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
34	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
35	7	1	Based on positive match against any of 'descr det diss exam expert genit identifier key label literature micros mor taxonomic type vou guide flora specimen traditional visual wing logical knowledge photo verified key'
